product,measure,year,month,cost
Рис длиннозерный,1 кг,2021,ноябрь,100.24
Мука пшеничная высшего сорта,1 кг,2021,ноябрь,50.54
Мука пшеничная первого сорта,1 кг,2021,ноябрь,40.42
Крупа манная,1 кг,2021,ноябрь,63.7
Пшено,1 кг,2021,ноябрь,66.93
Хлеб из пшеничной муки 1 сорта,1 кг,2021,ноябрь,53.17
Лепешка,1 кг,2021,ноябрь,76.59
Макаронные изделия,1 кг,2021,ноябрь,107.05
"Вермишель, лапша",1 кг,2021,ноябрь,64.3
Говядина,1 кг,2021,ноябрь,478.69
Свинина,1 кг,2021,ноябрь,397.42
Баранина,1 кг,2021,ноябрь,483.88
Конина,1 кг,2021,ноябрь,414.37
Колбаса вареная,1 кг,2021,ноябрь,410.79
Колбаса полукопченая,1 кг,2021,ноябрь,423.91
"Сосиски, сардельки",1 кг,2021,ноябрь,339.27
Рыба свежая и охлажденная,1 кг,2021,ноябрь,243.16
Рыба замороженная неразделанная,1 кг,2021,ноябрь,230.31
Сельдь соленая,1 кг,2021,ноябрь,181.3
"Кефир, айран",1 литр,2021,ноябрь,54.36
Сметана,1 литр,2021,ноябрь,238.69
Сливки,1 литр,2021,ноябрь,214.32
Творог жирный,1 кг,2021,ноябрь,376.87
Творог нежирный,1 кг,2021,ноябрь,225.61
Яйца куриные,10 штук,2021,ноябрь,101.74
Масло сливочное,1 кг,2021,ноябрь,367.48
Хлопковое масло,1 кг,2021,ноябрь,179.86
Подсолнечное масло,1 кг,2021,ноябрь,175.66
Яблоки,1 кг,2021,ноябрь,63.47
Aбрикосы,1 кг,2021,ноябрь,0.0
"Клубника, малина",1 кг,2021,ноябрь,0.0
Вишня,1 кг,2021,ноябрь,0.0
Виноград свежий,1 кг,2021,ноябрь,119.05
Aпельсины,1 кг,2021,ноябрь,168.76
Лимоны,1 кг,2021,ноябрь,222.46
Дыни,1 кг,2021,ноябрь,0.0
Aрбузы,1 кг,2021,ноябрь,0.0
Виноград сушеный,1 кг,2021,ноябрь,302.04
Яблоки сушеные,1 кг,2021,ноябрь,116.19
Курага,1 кг,2021,ноябрь,307.39
Орехи грецкие,1 кг,2021,ноябрь,209.27
Капуста свежая,1 кг,2021,ноябрь,36.48
Лук репчатый,1 кг,2021,ноябрь,25.42
Свекла,1 кг,2021,ноябрь,42.32
Морковь,1 кг,2021,ноябрь,39.34
Огурцы свежие,1 кг,2021,ноябрь,105.07
Тыква,1 кг,2021,ноябрь,34.59
Лук зеленый,1 кг,2021,ноябрь,126.09
Помидоры свежие,1 кг,2021,ноябрь,110.34
"Редиска, редька",1 кг,2021,ноябрь,38.26
Баклажаны,1 кг,2021,ноябрь,0.0
Горох,1 кг,2021,ноябрь,55.24
Чеснок,1 кг,2021,ноябрь,270.69
Томатная паста,1 кг,2021,ноябрь,133.8
Картофель,1 кг,2021,ноябрь,36.2
Сахар-песок,1 кг,2021,ноябрь,69.46
Мед пчелиный натуральный,1 кг,2021,ноябрь,371.58
Соль,1 кг,2021,ноябрь,18.48
Майонез,1 кг,2021,ноябрь,172.87
Дрожжи,50 гр.,2021,ноябрь,23.5
Кофе натуральный растворимый,100 гр.,2021,ноябрь,215.23
Чай черный байховый,100 гр.,2021,ноябрь,82.35
Вода минеральная,"0,5 л.",2021,ноябрь,17.54
Водка крепостью 40 градусов,"0,5 л.",2021,ноябрь,220.23
Коньяк отечественный,"0,5 л.",2021,ноябрь,476.59
Вино игристое отечественное,"0,7 л.",2021,ноябрь,242.63
Сигареты с фильтром,1 пачка,2021,ноябрь,90.25
Цемент,50 кг,2021,ноябрь,344.5
"Электроэнергия, основной тариф",1 кВт. час,2021,ноябрь,0.77
Природный газ,за 1 человека в месяц,2021,ноябрь,210.61
Сжиженный газ ,1 кг,2021,ноябрь,59.94
Уголь,1 тонна,2021,ноябрь,5677.04
Бензин автомобильной марки А-92,1 литр,2021,ноябрь,58.34
Бензин автомобильной марки А-80,1 литр,2021,ноябрь,56.38
Дизельное топливо,1 литр,2021,ноябрь,54.87
Рис среднезерный,1 кг,2021,декабрь,81.97
Рис длиннозерный,1 кг,2021,декабрь,103.53
Мука пшеничная высшего сорта,1 кг,2021,декабрь,51.45
Мука пшеничная первого сорта,1 кг,2021,декабрь,40.99
Крупа манная,1 кг,2021,декабрь,64.07
Пшено,1 кг,2021,декабрь,67.03
Хлеб из пшеничной муки 1 сорта,1 кг,2021,декабрь,55.07
Лепешка,1 кг,2021,декабрь,77.76
Макаронные изделия,1 кг,2021,декабрь,109.12
"Вермишель, лапша",1 кг,2021,декабрь,64.88
Говядина,1 кг,2021,декабрь,483.0
Свинина,1 кг,2021,декабрь,396.63
Баранина,1 кг,2021,декабрь,473.82
Конина,1 кг,2021,декабрь,406.4
Колбаса вареная,1 кг,2021,декабрь,421.14
Колбаса полукопченая,1 кг,2021,декабрь,434.7
"Сосиски, сардельки",1 кг,2021,декабрь,345.19
Рыба свежая и охлажденная,1 кг,2021,декабрь,250.79
Рыба замороженная неразделанная,1 кг,2021,декабрь,225.45
Сельдь соленая,1 кг,2021,декабрь,190.57
"Кефир, айран",1 литр,2021,декабрь,56.62
Сметана,1 литр,2021,декабрь,250.39
Сливки,1 литр,2021,декабрь,217.67
Творог жирный,1 кг,2021,декабрь,379.2
Творог нежирный,1 кг,2021,декабрь,246.32
Яйца куриные,10 штук,2021,декабрь,104.14
Масло сливочное,1 кг,2021,декабрь,386.4
Хлопковое масло,1 кг,2021,декабрь,179.17
Подсолнечное масло,1 кг,2021,декабрь,176.1
Яблоки,1 кг,2021,декабрь,66.49
Aбрикосы,1 кг,2021,декабрь,0.0
"Клубника, малина",1 кг,2021,декабрь,0.0
Вишня,1 кг,2021,декабрь,0.0
Виноград свежий,1 кг,2021,декабрь,0.0
Aпельсины,1 кг,2021,декабрь,157.12
Лимоны,1 кг,2021,декабрь,207.57
Дыни,1 кг,2021,декабрь,0.0
Aрбузы,1 кг,2021,декабрь,0.0
Виноград сушеный,1 кг,2021,декабрь,310.0
Яблоки сушеные,1 кг,2021,декабрь,119.6
Курага,1 кг,2021,декабрь,320.0
Орехи грецкие,1 кг,2021,декабрь,212.65
Капуста свежая,1 кг,2021,декабрь,44.38
Лук репчатый,1 кг,2021,декабрь,25.36
Свекла,1 кг,2021,декабрь,43.63
Морковь,1 кг,2021,декабрь,36.93
Огурцы свежие,1 кг,2021,декабрь,146.23
Тыква,1 кг,2021,декабрь,34.86
Лук зеленый,1 кг,2021,декабрь,143.96
Помидоры свежие,1 кг,2021,декабрь,134.72
"Редиска, редька",1 кг,2021,декабрь,35.6
Баклажаны,1 кг,2021,декабрь,0.0
Горох,1 кг,2021,декабрь,55.5
Чеснок,1 кг,2021,декабрь,268.59
Томатная паста,1 кг,2021,декабрь,135.54
Картофель,1 кг,2021,декабрь,40.12
Сахар-песок,1 кг,2021,декабрь,70.78
Мед пчелиный натуральный,1 кг,2021,декабрь,374.42
Соль,1 кг,2021,декабрь,18.54
Майонез,1 кг,2021,декабрь,173.83
Дрожжи,50 гр.,2021,декабрь,23.59
Кофе натуральный растворимый,100 гр.,2021,декабрь,216.33
Чай черный байховый,100 гр.,2021,декабрь,83.12
Вода минеральная,"0,5 л.",2021,декабрь,17.62
Водка крепостью 40 градусов,"0,5 л.",2021,декабрь,220.77
Коньяк отечественный,"0,5 л.",2021,декабрь,478.5
Вино игристое отечественное,"0,7 л.",2021,декабрь,243.96
Сигареты с фильтром,1 пачка,2021,декабрь,91.44
Цемент,50 кг,2021,декабрь,342.75
"Электроэнергия, основной тариф",1 кВт. час,2021,декабрь,0.77
Природный газ,за 1 человека в месяц,2021,декабрь,210.59
Сжиженный газ ,1 кг,2021,декабрь,64.0
Уголь,1 тонна,2021,декабрь,5211.18
Бензин автомобильной марки А-92,1 литр,2021,декабрь,59.22
Бензин автомобильной марки А-80,1 литр,2021,декабрь,57.7
Дизельное топливо,1 литр,2021,декабрь,57.95
Рис среднезерный,1 кг,2022,январь,82.71
Рис длиннозерный,1 кг,2022,январь,105.50
Мука пшеничная высшего сорта,1 кг,2022,январь,52.35
Мука пшеничная первого сорта,1 кг,2022,январь,41.38
Крупа манная,1 кг,2022,январь,65.42
Пшено,1 кг,2022,январь,67.25
Хлеб из пшеничной муки 1 сорта,1 кг,2022,январь,55.56
Лепешка,1 кг,2022,январь,79.14
Макаронные изделия,1 кг,2022,январь,111.08
"Вермишель, лапша",1 кг,2022,январь,65.71
Говядина,1 кг,2022,январь,478.61
Свинина,1 кг,2022,январь,397.45
Баранина,1 кг,2022,январь,466.97
Конина,1 кг,2022,январь,408.32
Колбаса вареная,1 кг,2022,январь,423.86
Колбаса полукопченая,1 кг,2022,январь,439.09
"Сосиски, сардельки",1 кг,2022,январь,348.56
Рыба свежая и охлажденная,1 кг,2022,январь,266.52
Рыба замороженная неразделанная,1 кг,2022,январь,229.66
Сельдь соленая,1 кг,2022,январь,202.17
"Кефир, айран",1 литр,2022,январь,58.09
Сметана,1 литр,2022,январь,260.30
Сливки,1 литр,2022,январь,225.61
Творог жирный,1 кг,2022,январь,380.08
Творог нежирный,1 кг,2022,январь,262.57
Яйца куриные,10 штук,2022,январь,104.80
Масло сливочное,1 кг,2022,январь,393.91
Хлопковое масло,1 кг,2022,январь,178.82
Подсолнечное масло,1 кг,2022,январь,176.78
Яблоки,1 кг,2022,январь,66.66
